9.105882352941175668e+02,1.032946170781776482e-32
9.176470588235293917e+02,3.028821198607913688e-34
9.247058823529411029e+02,8.881157714340642316e-36
9.317647058823529278e+02,2.604147197042855861e-37
9.388235294117646390e+02,7.635921849373472465e-39
9.458823529411764639e+02,2.239017155249397980e-40
9.529411764705881751e+02,6.565281730735267085e-42
9.600000000000000000e+02,1.925082356018066861e-43
9.670588235294117112e+02,5.644757116976368505e-45
9.741176470588235361e+02,1.655164663997081978e-46
9.811764705882352473e+02,4.853300165396998449e-48
9.882352941176470722e+02,1.423092397257887120e-49
9.952941176470587834e+02,4.172814172040039078e-51
1.002352941176470608e+03,1.223559211469918532e-52
1.009411764705882320e+03,3.587739789622795686e-54
1.016470588235294144e+03,1.052002770064402727e-55
1.023529411764705856e+03,3.084699262260676022e-57
1.030588235294117567e+03,9.045004261736784960e-59
1.037647058823529278e+03,2.652190542389507585e-60
1.044705882352941217e+03,7.776795311082464573e-62
1.051764705882352928e+03,2.280324295855174323e-63
1.058823529411764639e+03,6.686403185714833421e-65
1.065882352941176350e+03,1.960597781780461469e-66
1.072941176470588289e+03,5.748896013531493273e-68
1.080000000000000000e+03,1.685700436954938076e-69
1.087058823529411711e+03,4.942837644761134706e-71
1.094117647058823422e+03,1.449346719432624096e-72
1.101176470588235361e+03,4.249797513289319865e-74
1.108235294117647072e+03,1.246132389290010288e-75
1.115294117647058783e+03,3.653929220820065129e-77
1.122352941176470495e+03,1.071410940403341891e-78
1.129411764705882433e+03,3.141608208158477201e-80
1.136470588235294144e+03,9.211873578455627304e-82
1.143529411764705856e+03,2.701120228966762866e-83
1.150588235294117567e+03,7.920267716653404538e-85
1.157647058823529278e+03,2.322393502915564945e-86
1.164705882352941217e+03,6.809759184078143108e-88
1.171764705882352928e+03,1.996768423909419657e-89
1.178823529411764639e+03,5.854956145944024134e-91
1.185882352941176350e+03,1.716799557747953602e-92
1.192941176470588289e+03,5.034026981611164226e-94
1.200000000000000000e+03,1.476085401887814293e-95
1.207058823529411711e+03,4.328201103461240091e-97
1.214117647058823422e+03,1.269122014759066786e-98
1.221176470588235361e+03,3.721339766439884167e-100
1.228235294117647072e+03,1.091177167856270526e-101
1.235294117647058783e+03,3.199567054824221585e-103
1.242352941176470495e+03,9.381821430912662098e-105
1.249411764705882206e+03,2.750952608691856172e-106
1.256470588235294144e+03,8.066387013434640021e-108
1.263529411764705856e+03,2.365238835628474746e-109
1.270588235294117567e+03,6.935390950431332965e-111
1.277647058823529278e+03,2.033606370349661784e-112
1.284705882352941217e+03,5.962972958675173610e-114
1.291764705882352928e+03,1.748472419457540306e-115
1.298823529411764639e+03,5.126898650707498440e-117
1.305882352941176350e+03,1.503317380481257990e-118
1.312941176470588289e+03,4.408051144418284609e-120
1.320000000000000000e+03,1.292535770828986397e-121
